name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Stockholm,Sweden",2023-03-14,6,-0.1,3.8,3.9,-2.9,0.7,2,87.9,4.875,100,45.83,"rain,snow",0.1,9.2,46.8,21.5,241.4,978.6,88.1,22.5,59.1,5.1,3,10,2023-03-14T06:08:17,2023-03-14T17:47:03,0.74,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-15,4,-3.1,0.8,0.3,-6.5,-3,-5.4,65.8,0,0,0,snow,0,5.9,36,23.8,252.8,999.1,22.1,28.6,121.5,10.3,5,10,2023-03-15T06:05:21,2023-03-15T17:49:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-16,3.9,-6.1,-0.8,1.2,-8.5,-2.5,-6.6,66.5,0,0,0,,0,4.1,25.2,14.6,277,1017.2,1.6,12.6,127,10.9,5,10,2023-03-16T06:02:24,2023-03-16T17:51:50,0.81,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-03-17,4,-2.2,1.6,0.5,-5.2,-3,-2.6,74.1,0,0,0,snow,0,1.1,33.6,32.9,149.4,1017.6,74.2,12.6,66.1,5.8,3,10,2023-03-17T05:59:27,2023-03-17T17:54:13,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-18,4.3,2,3.3,3.1,-0.9,0.8,1.9,90.9,3.557,100,4.17,rain,0,0,22,20.4,177.2,1009.8,97.7,6.2,19.7,1.7,1,10,2023-03-18T05:56:30,2023-03-18T17:56:36,0.88,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-19,6.7,1,3.8,5.6,-0.8,2.9,3.2,95.4,3.897,100,4.17,rain,0,0,13,11,186.4,1014.3,96.1,6.1,44,3.8,2,10,2023-03-19T05:53:33,2023-03-19T17:58:59,0.92,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-20,7,0,3.4,4.8,-2.4,0.6,2.8,95.8,1.297,100,4.17,rain,0,0,20.2,20.3,232.4,1008.1,90.3,7.5,34.7,3,1,10,2023-03-20T05:50:35,2023-03-20T18:01:22,0.96,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-21,6.3,-1,2.2,4.7,-3.7,-0.2,-0.2,86,1.129,100,4.17,"rain,snow",0,0,19.8,13,237.7,1010.9,81.9,7.5,106.5,9.1,5,10,2023-03-21T05:47:38,2023-03-21T18:03:44,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"02486099999,02460099999,02490099999,E4931,F4490,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,02567099999,ESSB"
"Stockholm,Sweden",2023-03-22,9.1,1.9,5.5,6.7,-1.9,2.7,4.4,92.7,3.6,100,4.17,rain,0,0,36.4,18.5,186.8,998.7,94.9,9.8,53.9,4.7,3,10,2023-03-22T05:44:40,2023-03-22T18:06:07,0.02,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB,F4490"
"Stockholm,Sweden",2023-03-23,11.7,4,7.5,11.7,0.1,5.2,2.1,70.7,1.105,100,4.17,rain,0,0,27.7,25.1,228.2,993.2,51.1,11.7,128.4,10.9,5,10,2023-03-23T05:41:43,2023-03-23T18:08:29,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB,F4490"
"Stockholm,Sweden",2023-03-24,8,5,6.1,6.3,0.9,3.2,3.7,84.7,0,0,0,rain,0,0,36.4,23.2,206.4,989.7,86.7,10.9,42.8,3.8,2,10,2023-03-24T05:38:45,2023-03-24T18:10:51,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-25,3,-2,-0.3,-1.6,-6.4,-4.3,-1.3,92,11.719,100,4.17,"rain,freezingrain,snow",1.4,0.4,37.4,25.4,11.1,992.8,95.4,7.9,29.4,2.6,1,10,2023-03-25T05:35:47,2023-03-25T18:13:13,0.12,"Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-26,0.1,-2.3,-1.4,-4.2,-7.7,-6.1,-4.5,79.5,3.161,100,4.17,"rain,snow",0.6,1.2,22.3,20.4,355.7,999.4,91.8,12,45.2,3.6,2,10,2023-03-26T06:32:50,2023-03-26T19:15:35,0.15,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-03-27,-2.1,-4,-3.4,-7.6,-11.3,-10,-4.7,90.6,1.181,100,4.17,snow,4.2,3.6,48.2,35.1,313.5,1002.4,93.3,3.9,62.1,5.3,2,10,2023-03-27T06:29:52,2023-03-27T19:17:57,0.18,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB,F4490"
"Stockholm,Sweden",2023-03-28,-0.1,-5.1,-3.1,-6.5,-12.5,-9.5,-6.9,76.3,3.38,100,4.17,snow,2.2,8,57.6,37,319.5,1011.2,66.4,7.7,92.8,8,3,10,2023-03-28T06:26:54,2023-03-28T19:20:19,0.22,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"02486099999,02464099999,02460099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-03-29,-1,-11.1,-5,-3,-13.2,-7.9,-7.4,84.1,0.068,100,4.17,snow,1.9,10,31,20.3,81.6,1015.3,63.6,8.9,66.5,5.7,2,10,2023-03-29T06:23:57,2023-03-29T19:22:41,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02443099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-03-30,0.3,-9.2,-3.1,-2.6,-11.1,-5.8,-6.4,78.8,3.588,100,4.17,snow,0,9.4,24.5,14.7,62.3,1010.8,72,10.7,74.9,6.4,3,10,2023-03-30T06:21:00,2023-03-30T19:25:03,0.28,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-03-31,2,-3.1,-0.4,-2,-6.5,-4.6,-7,62.4,0,0,0,,0,8.4,34.2,18.4,43.7,1005.4,50.3,10.7,126.3,10.8,5,10,2023-03-31T06:18:02,2023-03-31T19:27:25,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-01,5.9,-5.1,-0.1,2.1,-9.2,-4,-6.4,65.2,0,0,0,,0,7.2,38.5,24.2,0.5,1012.1,0,12,172.5,14.9,6,10,2023-04-01T06:15:05,2023-04-01T19:29:47,0.35,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-02,4.1,-4.1,-0.3,0.2,-8,-4.3,-6.7,63.3,0,0,0,snow,0,4.9,36.7,22.5,354.8,1027.7,12.7,10.7,170.3,14.7,6,10,2023-04-02T06:12:08,2023-04-02T19:32:09,0.38,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2023-04-03,4.9,-5,-0.2,1.5,-8.5,-3.4,-7,63.6,0,0,0,,0,3.3,38.9,18.2,338.6,1034,9.9,10.7,182.3,15.8,6,10,2023-04-03T06:09:12,2023-04-03T19:34:31,0.41,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-04,4,-7,-0.7,2.8,-7,-1.8,-7,64.5,0,0,0,,0,2.6,18,9.4,7.3,1027.8,46.9,10.7,134.3,11.7,4,10,2023-04-04T06:06:15,2023-04-04T19:36:53,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-05,2,-4.1,-0.7,-1.6,-7.4,-3.9,-3.2,84,0.655,100,4.17,"rain,snow",1.3,1.3,35.6,16.6,36.5,1024.4,62.8,8.9,54.1,4.7,2,10,2023-04-05T06:03:19,2023-04-05T19:39:15,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-06,5.9,-2,1.9,5.9,-4.9,-0.5,-1.6,78.7,1.95,100,4.17,"rain,snow",0,1.2,17.3,16.5,85,1026.1,72.7,10.7,118.4,10.2,4,10,2023-04-06T06:00:23,2023-04-06T19:41:38,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2023-04-07,4,0.7,2.2,1.6,-2,-0.3,-0.2,84.8,0.057,100,4.17,"rain,snow",0.7,1.7,22.7,14.7,6.9,1027.6,83.9,10.1,49,4.2,2,10,2023-04-07T05:57:27,2023-04-07T19:44:00,0.54,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-08,11,0,5.7,11,-0.9,4.2,-4.4,51.7,0,0,0,,0,1.5,31.7,13.1,24,1030.4,39,10.8,184.6,15.7,6,10,2023-04-08T05:54:32,2023-04-08T19:46:23,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2023-04-09,11.4,-3,4.7,11.4,-3,4.4,-4.2,56.9,0,0,0,rain,0,0.1,20.2,12.9,0.6,1029.8,41.4,10.7,160.8,14,6,10,2023-04-09T05:51:37,2023-04-09T19:48:45,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-10,11,-3,4.4,11,-3,3.4,-3.3,61.7,0,0,0,,0,0,28.4,18.4,116.4,1026.9,1.3,10.7,188.7,16.1,6,10,2023-04-10T05:48:42,2023-04-10T19:51:08,0.65,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-11,12,-2,6,12,-2.9,4.6,0.7,70.5,0,0,0,,0,0,36.4,22.3,107.4,1012.8,28.3,10.3,154,13.3,5,10,2023-04-11T05:45:48,2023-04-11T19:53:31,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-12,15,3,9.1,15,1.7,8,3.4,69.4,0,0,0,rain,0,0,38.5,26,105.3,1009.8,57.9,10.4,179.8,15.6,5,10,2023-04-12T05:42:55,2023-04-12T19:55:54,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-13,9,3.7,6.3,6.3,0,3.2,3,79.6,0.46,100,4.17,rain,0,0,38.2,20.7,75.4,1011.7,79.9,10.3,42.4,3.7,2,10,2023-04-13T05:40:01,2023-04-13T19:58:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-14,5,3,3.9,1.5,-1.2,0.1,1.1,81.9,0.958,100,4.17,rain,0,0,38.2,22.4,68.5,1018.7,91.1,10.3,55.3,4.7,2,10,2023-04-14T05:37:09,2023-04-14T20:00:40,0.79,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-15,9,2.7,5.4,6.5,-0.7,2.3,-1.4,62.8,0.316,100,4.17,rain,0,0,35.6,22.4,67.2,1023.4,16.5,10.6,202.7,17.4,6,10,2023-04-15T05:34:16,2023-04-15T20:03:03,0.83,Rain,Clear conditions throughout the day with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-16,12,-1,5.4,12,-3.8,3.9,-4.4,53.6,0,0,0,,0,0,27.4,16.6,40.2,1025.6,0.1,10.7,211.5,18.3,6,10,2023-04-16T05:31:25,2023-04-16T20:05:27,0.87,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-17,13.9,-2,6.6,13.9,-3,5.5,-5.6,45.5,0,0,0,,0,0,28.1,16.6,350.8,1030.9,0,10.6,214.4,18.4,6,10,2023-04-17T05:28:34,2023-04-17T20:07:50,0.9,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-18,13.9,-0.2,7.3,13.9,-4.3,5.4,-2.6,52.9,0,0,0,,0,0,42.5,25.9,5.7,1036.1,13.1,12,212,18.5,6,10,2023-04-18T05:25:43,2023-04-18T20:10:14,0.94,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02460099999,02490099999,E4931,F4490,02464099999,02469099999,ESCM,02484099999,02458099999,ESSA,02567099999,ESSB"
"Stockholm,Sweden",2023-04-19,13,1,7.6,13,-1.5,6.3,-2.5,51.9,0,0,0,,0,0,37.4,22.3,36.9,1035.5,0,10.6,223.2,19.2,6,10,2023-04-19T05:22:54,2023-04-19T20:12:38,0.97,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-20,16,-1.1,8.9,16,-1.1,8.8,-4.2,44.5,0,0,0,,0,0,14.8,11.1,268.1,1031.5,5.3,10.6,205.3,17.7,6,10,2023-04-20T05:20:05,2023-04-20T20:15:01,0,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-21,18,1,11,18,1,10.9,0.4,50.9,0,0,0,,0,0,23.8,14.8,337.5,1023.3,0.4,10.6,209.7,18.1,6,10,2023-04-21T05:17:17,2023-04-21T20:17:25,0.04,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-22,20.1,3,12,20.1,3,12,0.9,49.9,0,0,0,,0,0,30.6,20.4,196.4,1013.1,0,10.6,226.5,19.7,6,10,2023-04-22T05:14:29,2023-04-22T20:19:49,0.07,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-23,16,4.9,10.7,16,3.9,10.2,2.5,59.8,0,0,0,rain,0,0,34.9,22.3,161.8,1004.6,38,10.1,195.5,17,6,10,2023-04-23T05:11:42,2023-04-23T20:22:13,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2023-04-24,5.9,3,4.5,3.6,-0.2,1.7,3,90,1.424,100,4.17,rain,0,0,31.3,18.5,51.7,1004.5,94.9,9,48.1,4.2,1,10,2023-04-24T05:08:57,2023-04-24T20:24:38,0.14,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-25,9,2.9,5.4,7.9,-0.6,3.4,3.8,89.6,6.733,100,4.17,rain,0,0,29.5,18.1,88.6,1000.3,97.2,9.1,77.2,6.6,3,10,2023-04-25T05:06:12,2023-04-25T20:27:02,0.17,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-26,9.1,4,6.2,6.7,1.3,3.8,1.1,73.3,0.216,100,4.17,rain,0,0,34.9,18.5,239.4,1001.4,74.8,8.2,168.6,14.4,6,10,2023-04-26T05:03:28,2023-04-26T20:29:26,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-27,8,1,4.5,6,-2,1.9,-0.9,69.4,0,0,0,"rain,snow",0,0,36,16.8,211.9,1007.4,42.4,10.6,165.6,14.3,7,10,2023-04-27T05:00:45,2023-04-27T20:31:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-28,9.9,1,4.6,6.9,-2.4,2,0,74.2,0.074,100,4.17,rain,0,0,33.8,24,280.5,1013.3,48.7,10.6,197,16.9,7,10,2023-04-28T04:58:03,2023-04-28T20:34:14,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-29,10,-1,4.9,7.9,-1.8,2.9,-0.8,70.6,0.035,100,4.17,rain,0,0,44.6,24.1,196.6,1010.3,58.7,10.4,115.6,9.7,4,10,2023-04-29T04:55:22,2023-04-29T20:36:38,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-04-30,11,2,6.5,11,-2.5,3.3,-2.5,57.5,1.061,100,4.17,"rain,snow",0,0,47.2,31.5,270.2,1011.1,58.3,10.6,209.9,18,7,10,2023-04-30T04:52:42,2023-04-30T20:39:02,0.33,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-05-01,8.5,2.9,6.2,6.1,0.9,3.9,1,70.6,0.006,100,4.17,rain,0,0,33.8,18.4,208,1011.3,62.3,10.2,100.5,8.8,3,10,2023-05-01T04:50:04,2023-05-01T20:41:25,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-05-02,10,3,6.7,7.5,-1.3,3.7,0.9,69.8,6.057,100,4.17,"rain,snow",0,0,47.2,29.6,288,1010.1,79,10.8,162.9,14,6,10,2023-05-02T04:47:26,2023-05-02T20:43:49,0.39,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,02567099999,ESSB"
"Stockholm,Sweden",2023-05-03,12,1.8,6.6,12,0.4,5.3,-0.9,61.8,0.111,100,4.17,rain,0,0,28.1,22.2,309.5,1021.8,33.3,12.6,200.2,17.3,6,10,2023-05-03T04:44:50,2023-05-03T20:46:12,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-05-04,7.1,-0.2,4.1,5,-1.8,2.2,-5,55.5,0.331,100,4.17,"rain,snow",0,0,19.8,21.7,329.4,1029.1,44,12.5,197.2,17,6,10,2023-05-04T04:42:16,2023-05-04T20:48:35,0.46,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-05-05,7.9,-3.2,3.5,7.1,-3.2,2.4,-4.3,59.3,0,0,0,,0,0,18.1,20.1,150.5,1032.2,32.6,12.8,202.9,17.4,5,10,2023-05-05T04:39:42,2023-05-05T20:50:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-05-06,9.5,-3.2,4.1,7.9,-3.2,2.6,-4.9,55.3,0,0,0,,0,0,16.6,14.7,156.5,1031.5,18.9,12.6,255.6,21.9,7,10,2023-05-06T04:37:10,2023-05-06T20:53:20,0.52,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-05-07,12.2,-2.2,6.3,12.2,-2.2,5.6,-2.9,56.2,0,0,0,,0,0,19.1,16.5,181.3,1030.3,17.9,12.5,257,22.3,7,10,2023-05-07T04:34:40,2023-05-07T20:55:41,0.56,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-05-08,17,1.8,9.8,17,1.3,9.4,-2.4,46.3,0,0,0,,0,0,23.4,20.3,192.6,1028.9,9.8,12.7,267.9,23.3,7,10,2023-05-08T04:32:11,2023-05-08T20:58:03,0.6,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-05-09,17.5,3,11.7,17.5,1,11.3,0,47.3,0,0,0,,0,0,27,25.7,186.5,1023.3,8.3,12.7,269.6,23.4,7,10,2023-05-09T04:29:44,2023-05-09T21:00:23,0.63,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-05-10,18.5,4.6,12.9,18.5,2.2,12.3,-0.5,42.7,0,0,0,,0,0,24.8,25.6,180.9,1020.6,0.6,15.8,270,23.4,7,10,2023-05-10T04:27:19,2023-05-10T21:02:43,0.67,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02443099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-05-11,19.7,3.8,13.5,19.7,3.8,13.3,-0.7,41.1,0,0,0,,0,0,38.9,27.8,181.5,1022.8,1.5,12.5,270.3,23.5,7,10,2023-05-11T04:24:55,2023-05-11T21:05:03,0.7,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-05-12,21.4,4.7,14.3,21.4,3.7,14.1,-0.7,39,0,0,0,,0,0,31.7,16.7,194,1025.8,2.2,12.3,272.7,23.3,7,10,2023-05-12T04:22:33,2023-05-12T21:07:21,0.75,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02460099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
"Stockholm,Sweden",2023-05-13,22,5.7,14.8,22,5.7,14.8,0.2,39.8,0,0,0,,0,0,19.8,20.1,182.8,1026.3,1.3,12.6,275.6,23.6,7,10,2023-05-13T04:20:13,2023-05-13T21:09:39,0.78,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-05-14,23.5,7.6,16.2,23.5,7.6,16.1,2.4,44.3,0,0,0,,0,0,23.8,20.6,182.5,1023,5.4,12.3,271.7,23.7,7,10,2023-05-14T04:17:56,2023-05-14T21:11:56,0.81,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-05-15,20.9,7.7,15.3,20.9,7.7,15.2,3.2,47.2,0,0,0,,0,0,28.4,22.2,118.9,1016.2,49.9,12.6,191.5,16.8,5,10,2023-05-15T04:15:40,2023-05-15T21:14:12,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB"
"Stockholm,Sweden",2023-05-16,13.9,10.8,12.4,13.9,10.8,12.4,9.2,81,0.625,100,4.17,rain,0,0,16.6,14.4,59.9,1005.5,87.5,11.9,55.9,4.8,2,10,2023-05-16T04:13:26,2023-05-16T21:16:26,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02460099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2023-05-17,12.3,5.1,8.8,12.3,2,7.3,7.3,90.1,6.995,100,4.17,rain,0,0,19.4,23.5,253.6,1007.4,85.6,12.2,96.3,8.1,5,10,2023-05-17T04:11:15,2023-05-17T21:18:40,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02443099999,02458099999,E4931,ESSB,F4490"
